"pk_person_features","person_uri","occupation_main","occupation_sec1","coded_employer"
16203,http://www.wikidata.org/entity/Q26251227,physicist,university-teacher,education
16208,http://www.wikidata.org/entity/Q26255404,physicist,biophysicist,GLAM
16214,http://www.wikidata.org/entity/Q26257075,physicist,nuclear-physicist,institute
16220,http://www.wikidata.org/entity/Q26265161,physicist,politician,publisher
16222,http://www.wikidata.org/entity/Q26267663,physicist,politician,publisher
16224,http://www.wikidata.org/entity/Q262807,physicist,chemist,education
16227,http://www.wikidata.org/entity/Q2632606,physicist,university-teacher,organization
16229,http://www.wikidata.org/entity/Q26334942,astronomer,computer-scientist,institute
16231,http://www.wikidata.org/entity/Q2636575,astronomer,geographer,other
16233,http://www.wikidata.org/entity/Q2636774,physicist,crystallographer,education
16234,http://www.wikidata.org/entity/Q2636834,astronomer,astrophysicist,university
16235,http://www.wikidata.org/entity/Q26370,physicist,engineer,agency
16236,http://www.wikidata.org/entity/Q2637823,physicist,university-teacher,education
16238,http://www.wikidata.org/entity/Q2638024,physicist,university-teacher,publisher
16239,http://www.wikidata.org/entity/Q2638149,physicist,mathematician,education
16240,http://www.wikidata.org/entity/Q26384513,physicist,university-teacher,university
16242,http://www.wikidata.org/entity/Q2638692,physicist,university-teacher,education
16243,http://www.wikidata.org/entity/Q2639117,physicist,university-teacher,organization
16245,http://www.wikidata.org/entity/Q2639791,physicist,university-teacher,university
16246,http://www.wikidata.org/entity/Q2639990,physicist,university-teacher,university
16248,http://www.wikidata.org/entity/Q2641669,physicist,university-teacher,education
16249,http://www.wikidata.org/entity/Q2641678,physicist,mathematician,university
16250,http://www.wikidata.org/entity/Q2641982,physicist,university-teacher,publisher
16252,http://www.wikidata.org/entity/Q2642109,physicist,university-teacher,institute
16256,http://www.wikidata.org/entity/Q2643921,astronomer,astrophysicist,education
16257,http://www.wikidata.org/entity/Q2643958,physicist,university-teacher,education
16262,http://www.wikidata.org/entity/Q2645883,physicist,university-teacher,publisher
16265,http://www.wikidata.org/entity/Q264659,astronomer,geophysicist,publisher
16271,http://www.wikidata.org/entity/Q2648046,physicist,university-teacher,education
16272,http://www.wikidata.org/entity/Q2649171,astronomer,university-teacher,university
16273,http://www.wikidata.org/entity/Q265015,astronomer,biographer,observatory
16274,http://www.wikidata.org/entity/Q2650257,physicist,university-teacher,publisher
16277,http://www.wikidata.org/entity/Q2652615,physicist,university-teacher,education
16278,http://www.wikidata.org/entity/Q2653734,physicist,university-teacher,institute
16280,http://www.wikidata.org/entity/Q2654469,astronomer,astrophysicist,university
16281,http://www.wikidata.org/entity/Q2654776,astronomer,university-teacher,education
16282,http://www.wikidata.org/entity/Q2655201,physicist,mountaineer,education
16284,http://www.wikidata.org/entity/Q2656239,astronomer,geophysicist,observatory
16286,http://www.wikidata.org/entity/Q265709,physicist,writer,education
16287,http://www.wikidata.org/entity/Q2657750,astronomer,mathematician,education
16288,http://www.wikidata.org/entity/Q2659211,astronomer,astrophysicist,observatory
16289,http://www.wikidata.org/entity/Q2659451,astronomer,university-teacher,institute
16291,http://www.wikidata.org/entity/Q2660570,physicist,nuclear-physicist,education
16292,http://www.wikidata.org/entity/Q2660899,physicist,university-teacher,agency
16293,http://www.wikidata.org/entity/Q266131,astronomer,university-teacher,education
16294,http://www.wikidata.org/entity/Q2662337,astronomer,university-teacher,education
16295,http://www.wikidata.org/entity/Q266261,astronomer,astrophysicist,observatory
16296,http://www.wikidata.org/entity/Q266359,physicist,engineer,enterprise
16298,http://www.wikidata.org/entity/Q2663909,physicist,university-teacher,education
16299,http://www.wikidata.org/entity/Q2664403,physicist,astrophysicist,education
16300,http://www.wikidata.org/entity/Q2667591,physicist,university-teacher,publisher
16304,http://www.wikidata.org/entity/Q2669110,astronomer,astrophysicist,education
16305,http://www.wikidata.org/entity/Q2669538,astronomer,university-teacher,education
16306,http://www.wikidata.org/entity/Q266972,astronomer,university-teacher,organization
16307,http://www.wikidata.org/entity/Q26699548,astronomer,researcher,education
16311,http://www.wikidata.org/entity/Q26703285,physicist,mathematician,institute
16315,http://www.wikidata.org/entity/Q26709023,physicist,university-teacher,institute
16316,http://www.wikidata.org/entity/Q26712722,physicist,university-teacher,university
16318,http://www.wikidata.org/entity/Q26715420,physicist,university-teacher,publisher
16324,http://www.wikidata.org/entity/Q26737745,physicist,university-teacher,university
16325,http://www.wikidata.org/entity/Q2674294,astronomer,university-teacher,education
16334,http://www.wikidata.org/entity/Q26790878,astronomer,astrophysicist,institute
16337,http://www.wikidata.org/entity/Q268024,astronomer,writer,other
16338,http://www.wikidata.org/entity/Q26803749,astronomer,astrophysicist,agency
16341,http://www.wikidata.org/entity/Q26807791,astronomer,university-teacher,university
16343,http://www.wikidata.org/entity/Q268421,physicist,university-teacher,education
16345,http://www.wikidata.org/entity/Q26849195,physicist,university-teacher,university
16352,http://www.wikidata.org/entity/Q26884477,physicist,secondary-school-teacher,facility
16353,http://www.wikidata.org/entity/Q2688749,physicist,nuclear-physicist,institute
16354,http://www.wikidata.org/entity/Q2688798,astronomer,astrophysicist,facility
16355,http://www.wikidata.org/entity/Q2689095,physicist,researcher,institute
16357,http://www.wikidata.org/entity/Q26903134,physicist,researcher,institute
16366,http://www.wikidata.org/entity/Q26936205,physicist,university-teacher,institute
16370,http://www.wikidata.org/entity/Q2694949,physicist,university-teacher,organization
16379,http://www.wikidata.org/entity/Q26993236,astronomer,researcher,education
16384,http://www.wikidata.org/entity/Q2700901,physicist,university-teacher,university
16385,http://www.wikidata.org/entity/Q2701388,astronomer,trekkie,education
16386,http://www.wikidata.org/entity/Q27014328,astronomer,university-teacher,college
16387,http://www.wikidata.org/entity/Q2701478,astronomer,astrophysicist,education
16390,http://www.wikidata.org/entity/Q27042798,physicist,nuclear-physicist,institute
16394,http://www.wikidata.org/entity/Q27049874,physicist,chemist,education
16396,http://www.wikidata.org/entity/Q2705170,physicist,university-teacher,publisher
16398,http://www.wikidata.org/entity/Q27058237,astronomer,university-teacher,university
16399,http://www.wikidata.org/entity/Q27058531,physicist,lecturer,publisher
16400,http://www.wikidata.org/entity/Q27058670,physicist,university-teacher,publisher
16404,http://www.wikidata.org/entity/Q27063036,physicist,chemist,university
16411,http://www.wikidata.org/entity/Q270800,physicist,university-teacher,education
16412,http://www.wikidata.org/entity/Q27088141,physicist,chemist,publisher
16413,http://www.wikidata.org/entity/Q270927,astronomer,university-teacher,agency
16417,http://www.wikidata.org/entity/Q27103337,physicist,university-teacher,publisher
16418,http://www.wikidata.org/entity/Q2711119,physicist,nuclear-physicist,facility
16419,http://www.wikidata.org/entity/Q27113,physicist,university-teacher,publisher
16421,http://www.wikidata.org/entity/Q27122,astronomer,scientist,observatory
16422,http://www.wikidata.org/entity/Q2712474,physicist,university-teacher,education
16424,http://www.wikidata.org/entity/Q27132566,physicist,university-teacher,institute
16426,http://www.wikidata.org/entity/Q27132628,physicist,astrophysicist,publisher
16427,http://www.wikidata.org/entity/Q2713407,physicist,mathematician,university
16428,http://www.wikidata.org/entity/Q27147610,physicist,university-teacher,education
16431,http://www.wikidata.org/entity/Q2715077,astronomer,university-teacher,university
16433,http://www.wikidata.org/entity/Q2715282,physicist,university-teacher,publisher
16434,http://www.wikidata.org/entity/Q2715313,physicist,university-teacher,agency
16435,http://www.wikidata.org/entity/Q271651,physicist,chemist,education
16437,http://www.wikidata.org/entity/Q2716619,physicist,nuclear-physicist,education
16438,http://www.wikidata.org/entity/Q2716694,physicist,university-teacher,education
16440,http://www.wikidata.org/entity/Q271766,physicist,university-teacher,education
16442,http://www.wikidata.org/entity/Q27179126,physicist,geophysicist,university
16444,http://www.wikidata.org/entity/Q271956,physicist,mathematician,publisher
16445,http://www.wikidata.org/entity/Q271963,astronomer,university-teacher,education
16447,http://www.wikidata.org/entity/Q27218210,physicist,nuclear-physicist,agency
16453,http://www.wikidata.org/entity/Q2729987,physicist,nuclear-physicist,education
16455,http://www.wikidata.org/entity/Q27306946,astronomer,astrophysicist,education
16457,http://www.wikidata.org/entity/Q273159,astronomer,astrophysicist,education
16460,http://www.wikidata.org/entity/Q2732347,physicist,university-teacher,education
16461,http://www.wikidata.org/entity/Q2732593,physicist,nuclear-physicist,publisher
16462,http://www.wikidata.org/entity/Q2732848,physicist,professor,university
16464,http://www.wikidata.org/entity/Q2733381,physicist,nuclear-physicist,education
16466,http://www.wikidata.org/entity/Q2733672,physicist,astrophysicist,education
16467,http://www.wikidata.org/entity/Q27337336,physicist,nuclear-physicist,education
16468,http://www.wikidata.org/entity/Q2734017,physicist,meteorologist,agency
16469,http://www.wikidata.org/entity/Q27342068,physicist,university-teacher,university
16470,http://www.wikidata.org/entity/Q27342353,physicist,university-teacher,education
16471,http://www.wikidata.org/entity/Q2735767,physicist,nuclear-physicist,education
16473,http://www.wikidata.org/entity/Q2736027,physicist,university-teacher,education
16476,http://www.wikidata.org/entity/Q2737141,physicist,nuclear-physicist,publisher
16477,http://www.wikidata.org/entity/Q27374,physicist,university-teacher,university
16482,http://www.wikidata.org/entity/Q2739756,astronomer,university-teacher,institute
16483,http://www.wikidata.org/entity/Q274054,physicist,researcher,publisher
16485,http://www.wikidata.org/entity/Q274223,astronomer,university-teacher,observatory
16486,http://www.wikidata.org/entity/Q2742300,physicist,university-teacher,education
16488,http://www.wikidata.org/entity/Q274251,physicist,university-teacher,university
16496,http://www.wikidata.org/entity/Q2745159,physicist,university-teacher,university
16497,http://www.wikidata.org/entity/Q27452426,astronomer,astrophysicist,GLAM
16499,http://www.wikidata.org/entity/Q274639,physicist,university-teacher,education
16500,http://www.wikidata.org/entity/Q27468065,physicist,university-teacher,publisher
16503,http://www.wikidata.org/entity/Q27478306,physicist,mathematician,education
16504,http://www.wikidata.org/entity/Q27478315,physicist,astrophysicist,education
16510,http://www.wikidata.org/entity/Q27506001,physicist,university-teacher,enterprise
16511,http://www.wikidata.org/entity/Q275074,physicist,mathematician,education
16514,http://www.wikidata.org/entity/Q27517007,physicist,university-teacher,publisher
16516,http://www.wikidata.org/entity/Q2752483,physicist,university-teacher,education
16519,http://www.wikidata.org/entity/Q27537184,physicist,psychologist,education
16520,http://www.wikidata.org/entity/Q2754343,physicist,university-teacher,organization
16523,http://www.wikidata.org/entity/Q275604,physicist,university-teacher,education
16526,http://www.wikidata.org/entity/Q2757755,physicist,university-teacher,institute
16528,http://www.wikidata.org/entity/Q2758100,astronomer,university-teacher,education
16530,http://www.wikidata.org/entity/Q27589885,astronomer,painter,academy
16531,http://www.wikidata.org/entity/Q2760093,physicist,inventor,agency
16532,http://www.wikidata.org/entity/Q27613765,physicist,university-teacher,university
16538,http://www.wikidata.org/entity/Q27646713,physicist,university-teacher,institute
16545,http://www.wikidata.org/entity/Q27656446,physicist,university-teacher,education
16549,http://www.wikidata.org/entity/Q27662353,astronomer,astrophysicist,education
